"D_:0","D_:1","D_:2","s11","s22","s12","D1","D2","E1","E2","EMag","Psi","PedigreeNodeId","Result","E_field:0","E_field:1","E_field:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,6.108e-05,-6.1082e-05,-1.1189e-11,0.011053,-1.0207e-09,0.011053,-1.0207e-09,0.011053,0.1,253,-0.1,0.011053,-1.0265e-22,0,1,0.1,-10,0,0
0,0,0,0.00024432,-0.00024433,-4.48e-11,0.022105,-2.0414e-09,0.022105,-2.0414e-09,0.022105,0.2,253,-0.2,0.022105,-2.053e-22,0,1,0.2,-10,0,0
0,0,0,0.00054633,-0.00055312,-8.7732e-11,0.033158,-3.0626e-09,0.033158,-3.0622e-09,0.033158,0.3,253,-0.3,0.033158,-3.0795e-22,0,1,0.3,-10,0,0
0,0,0,0.00085098,-0.0011032,-3.8134e-11,0.044211,-4.0884e-09,0.044211,-4.083e-09,0.044211,0.4,253,-0.4,0.044211,-4.1059e-22,0,1,0.4,-10,0,0
0,0,0,0.001012,-0.0020401,1.7244e-10,0.055264,-5.1257e-09,0.055264,-5.104e-09,0.055264,0.5,253,-0.5,0.055264,-5.1328e-22,0,1,0.5,-10,0,0
0,0,0,0.0010621,-0.0033312,4.826e-09,0.066317,-6.4272e-09,0.066317,-6.1252e-09,0.066317,0.6,253,-0.6,0.066317,-6.1604e-22,0,1,0.6,-10,0,0
0,0,0,0.00099386,-0.0049837,1.7319e-08,0.077371,-8.3508e-09,0.07737,-7.147e-09,0.07737,0.7,253,-0.7,0.07737,-7.1888e-22,0,1,0.7,-10,0,0
0,0,0,0.00079714,-0.0070076,4.1159e-08,0.088425,-1.1394e-08,0.088424,-8.1695e-09,0.088424,0.8,253,-0.8,0.088424,-8.2185e-22,0,1,0.8,-10,0,0
0,0,0,0.00039847,-0.0094761,7.9453e-08,0.09948,-1.6155e-08,0.099479,-9.1932e-09,0.099479,0.9,253,-0.9,0.099479,-9.2499e-22,0,1,0.9,-10,0,0
0,0,0,-0.00037765,-0.012564,1.3139e-07,0.11054,-2.2975e-08,0.11053,-1.0219e-08,0.11053,1,253,-1,0.11053,-1.0285e-21,0,1,1,-10,0,0
0,0,0,-0.0014964,-0.016238,2.034e-07,0.12159,-3.2928e-08,0.12159,-1.1246e-08,0.12159,1.1,253,-1.1,0.12159,-1.1323e-21,0,1,1.1,-10,0,0
0,0,0,-0.0028896,-0.020428,2.957e-07,0.13265,-4.6622e-08,0.13265,-1.2276e-08,0.13265,1.2,253,-1.2,0.13265,-1.2363e-21,0,1,1.2,-10,0,0
0,0,0,-0.004534,-0.025113,4.0628e-07,0.14371,-6.4393e-08,0.14371,-1.3308e-08,0.14371,1.3,253,-1.3,0.14371,-1.3407e-21,0,1,1.3,-10,0,0
